Molecule ChEMBL ID,Smiles,pChEMBL Value
CHEMBL3899163,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CCC4=O)CC3)C(=O)C23CCCC3)cc1OC,7.79
CHEMBL579190,Cc1cccc(C)c1C1CCCc2sc(NC(=O)c3ccccc3[N+](=O)[O-])c(C(N)=O)c21,5.3
CHEMBL584684,CC1(C)CCc2c(sc(NC(=O)c3ccccc3[N+](=O)[O-])c2C(N)=O)C1,7.3
CHEMBL4786718,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CCC2(CCC2)C1,6.01
CHEMBL4763514,O=C(NC1CCC1)c1cc2cccnc2n1-c1ccc(Cl)c(F)c1,5.89
CHEMBL4758348,O=C(c1cc2cccnc2n1-c1ccnc(F)c1)N1CC(F)C1,6.01
CHEMBL5880141,CCc1nc(Nc2ccc(CC(=O)O)cc2)nc(-c2cccc(F)c2)n1,
CHEMBL6004273,CCC1N=C(Nc2ccc(CC(=O)O)cc2)N=C(c2ccoc2)N1,
CHEMBL5941573,CCCNC(=O)c1nc2cccnn2c1-c1ccc(Cl)cc1,6.94
CHEMBL5802941,CCCNC(=O)c1nc2cccnn2c1-c1cc(F)cc(Cl)c1,7.08
CHEMBL5769908,O=C(c1nc2cccnn2c1-c1ccnc(C(F)(F)F)c1)N1CCC1,6.57
CHEMBL6006350,Cc1ccc(Cc2nc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL6026299,Clc1ccc(-c2nc3c(c(Nc4ccc(-c5nnn[nH]5)cc4)n2)CCC3)s1,
CHEMBL4476440,CCc1nc(Nc2ccc(CCCO)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL6049794,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNCC(C)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,8.26
CHEMBL6067831,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC[C@H](C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,8.26
CHEMBL5835203,O=C(NC1CC1)c1nc2cccnc2n1-c1cc(F)c(Cl)c(F)c1,8.25
CHEMBL5955613,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC3CC(C(=O)O[C@H]4CN5CCC4CC5)(c4ccccc4)C3)s2)cc1OC,8.26
CHEMBL5918056,COc1cc(-n2c(C(=O)NC3CC3)nc3cccnc32)ccc1C,6.47
CHEMBL6061372,N#Cc1ccc(-n2c(C(=O)NC3CC3)nc3cccnc32)cc1,6.56
CHEMBL5756593,O=C(NC1CC1)c1nc2cccnn2c1-c1ccc(Cl)c(F)c1,8.42
CHEMBL5939305,O=C(NC1CC1)c1nc2cccnn2c1-c1ccc2ccnn2c1,7.23
CHEMBL6032826,CCCNC(=O)c1nc2cccnn2c1-c1ccc(Cl)c(F)c1,8.3
CHEMBL6040853,O=C(NC1CC1)c1nc2cccnn2c1-c1cccc(Cl)c1,8.16
CHEMBL5868584,Cc1ccc(-n2c(C(=O)NC3CC3)nc3cccnc32)cn1,5.11
CHEMBL5970483,COc1ccc(-n2c(C(=O)NC3CC3)nc3cccnc32)cc1OC,5.57
CHEMBL5803532,Cc1ccc(-n2c(C(=O)N3CC(F)C3)nc3cccnc32)cc1F,6.55
CHEMBL6063515,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(F)c1)N1CC(F)C1,7.37
CHEMBL6031208,O=C(NC1CC1)c1nc2cccnc2n1-c1ccc(Cl)cc1F,6.2
CHEMBL5831630,CNC(=O)c1nc2cccnn2c1-c1cc(F)c(Cl)cc1F,6.56
CHEMBL5858366,CNC(=O)c1nc2cccnn2c1-c1ccc(Cl)c(F)c1,6.6
CHEMBL5816710,CCNC(=O)c1nc2cccnn2c1-c1cc(F)c(C#N)cc1C,7.2
CHEMBL5897577,O=C(NCC1CC1)c1nc2cccnn2c1-c1ccc(Cl)cc1,6.99
CHEMBL6063519,COc1ccc([C@@H]2CN(C(=O)[C@@H](O)CO)C[C@@]2(C)[C@@H](C)O)cc1OC1CN(c2ccncc2)C1,8.11
CHEMBL5965175,COc1ccc([C@@H]2CN(C(=O)[C@@H](O)CO)C[C@@]2(C)[C@@H](C)O)cc1OC1CN(c2cc(Cl)ncn2)C1,9.28
CHEMBL5949697,CNC(=O)/C(=C\n1c(C)cc(=O)cc1C)c1ccc(OC)c(OCC2CC2)c1,6.12
CHEMBL5866693,CCNC(=O)c1nc2cccnn2c1-c1cc(F)c(Cl)cc1F,7.48
CHEMBL6059674,O=C(NC1CC1)c1nc2cccnn2c1-c1ccc2ocnc2c1,7.58
CHEMBL5076680,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)Cc2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)cc2)cc1OC,8
CHEMBL5084383,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3cccc(F)c3)s2)cc1OC,9
CHEMBL5081816,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3ccccc3)s2)cc1OC,9.1
CHEMBL5081816,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3ccccc3)s2)cc1OC,9.2
CHEMBL5076445,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OC[C@H]3CCN3C)c3ccccc3)s2)cc1OC,8.9
CHEMBL5088742,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2cccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1OC,8.2
CHEMBL4789278,N#C/N=C1/SCCN1Cc1ccc(-c2cccc(Cl)c2)o1,4.2
CHEMBL4796681,N#C/N=C1/SCCN1C(=O)c1ccc(-c2cccc(Cl)c2)o1,4.53
CHEMBL4781821,N#C/N=C1/SCCN1C(=O)c1ccc(-c2ccc(Cl)cc2)o1,5.18
CHEMBL4776016,N#C/N=C1/SCCN1C(=O)c1ccc(-c2cccc(F)c2)o1,4.42
CHEMBL4799425,COc1ccc(-c2ccc(C(=O)N3CCS/C3=N/C#N)o2)cc1,5.55
CHEMBL4784726,COc1ccccc1N1CCN(CCCCC(=O)Nc2cccc(C(C)(C)C)c2)CC1.Cl,
CHEMBL6061596,NC(=O)Cc1ccc(Cc2nc(-c3cccc(Cl)c3)nc3c2S(=O)(=O)CCC3)cc1,
CHEMBL5756597,OCCc1ccc(Nc2nc(-c3cccc(Cl)c3)nc3c2SCC3)cc1,
CHEMBL5763962,NC(=O)Cc1ccc(Nc2nc(-c3ccc(Cl)s3)nc3c2CCC3)cc1,
CHEMBL5574786,CCNc1cc(C(=O)C2CCCC2)ccc1OC,6.96
CHEMBL4459298,CCc1cc(Nc2ccc(CC(N)=O)cc2)nc(-c2cccc(Cl)c2)n1,7.37
CHEMBL5874189,CN(CCO)C(=O)c1ccc2c(c1)N(c1ncc(-c3cc(N)ccn3)cn1)CC21CC1,
CHEMBL5746464,O=C(NC1CC1)c1nn2c(c1-c1cc(F)c(Cl)c(F)c1)OCCC2,7.05
CHEMBL6024767,O=C(NC1CC1)c1nn2c(c1-c1ccc(Cl)cc1)OC[C@@H](F)C2,7.08
CHEMBL6032875,CNC(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,6.26
CHEMBL5753844,COc1ccc(F)c(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCNCC5)cc43)nc2)c1,
CHEMBL5779777,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CCCCC12COC2,6.26
CHEMBL5796886,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CCSCC1,
CHEMBL5911502,N[C@@H]1CCN(C(=O)c2ccc3c(c2)N(c2ncc(-c4ccccc4)cn2)CC32CC2)C1,
CHEMBL5837131,COc1ccc(C(N)=O)c(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,6.26
CHEMBL5836870,CN(C)C(=O)c1ccc2c(c1)N(c1ncc(-c3cccc(F)c3)cn1)CC21CC1,
CHEMBL5882650,CN(C)c1ccnc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL5764346,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1C[C@H]2C[C@@H]1CN2,6.26
CHEMBL5830092,CN(CCO)C(=O)c1ccc2c(c1)N(c1ncc(-c3ccc(F)cn3)cn1)CC21CC1,
CHEMBL6046693,COc1ccc(F)c(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N(C)CCO)cc43)nc2)c1,
CHEMBL5750825,Cc1cc(C)nc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N(C)CCO)cc43)nc2)c1,
CHEMBL5821576,COc1cccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N(C)CCO)cc43)nc2)c1,
CHEMBL5840906,CCc1cccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N(C)CCO)cc43)nc2)n1,
CHEMBL4472119,CCc1cc(Oc2ccc(CC(N)=O)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL5919924,CCc1c(C)nc(-c2ccc(Cl)s2)nc1Nc1ccc(C2=C(O)CCC2=O)cc1,
CHEMBL5953273,O=S1(=O)CCCc2nc(-c3cccc(Cl)c3)nc(Nc3ccc(Cc4nn[nH]n4)cc3)c21,
CHEMBL5806892,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CC(O)C1,6.26
CHEMBL6023579,NC(=O)c1cccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL5929638,N#Cc1cccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL5784250,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3)cn1)CC21CC1)N1CCCC1,
CHEMBL6015919,O=C(c1ccc2c(c1)N(c1ncc(-c3cc(OC(F)(F)F)ccc3F)cn1)CC21CC1)N1CCNCC1,
CHEMBL6052871,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CCC2(CNC2)C1,5.26
CHEMBL6036223,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CCS(=O)(=O)CC1,6.26
CHEMBL5852588,O=C(c1ccc2c(c1)N(c1ncc(-c3ccncc3F)cn1)CC21CC1)N1CCOCC1,
CHEMBL5871298,Cn1cc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CC[C@@H](N)C5)cc43)nc2)cn1,
CHEMBL5792100,O=C1CN(C(=O)c2ccc3c(c2)N(c2ncc(-c4cccnc4F)cn2)CC32CC2)CCN1,
CHEMBL5976359,COc1ccc(-n2c(C(=O)NC3CC3)nc3cccnc32)c(C)c1,5.45
CHEMBL6045443,CC(=O)NC(C(=O)O)c1ccc(Nc2nc(-c3ccc(Cl)s3)nc3c2CCC3)cc1,
CHEMBL5891196,NC(=O)Cc1ccc(Nc2nc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL5851866,Cc1cc(-n2c(C(=O)NC3CC3)nc3cccnc32)ccc1Cl,7.23
CHEMBL6040549,Cc1cc(C)cc(-n2c(C(=O)NC3CC3)nc3cccnc32)c1,6.43
CHEMBL5902110,CCNC(=O)c1nc2cccnc2n1-c1cncc(Cl)c1,5.08
CHEMBL6044459,Cc1cc(Nc2cc(-c3cccc(Cl)c3)nc3c2CCC3)ccc1CC#N,
CHEMBL5864941,CCc1nc(Oc2ccc(C(N)=O)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL3315265,O=C(O)c1ccc(Nc2nc(-c3cccc(Cl)c3)nc(C3CC3)n2)cc1,
CHEMBL5740673,COc1ccc(C(=O)Cn2c(C)cc(=O)cc2C)cc1OCCS(C)(=O)=O,6.29
CHEMBL5830829,COc1ccc(/C(Cn2c(C)cc(=O)cc2C)=N\OCSC)cc1OCC1CC1,8.09
CHEMBL5769552,COc1ccc(C(=O)Cn2ccc(=O)cc2Cl)cc1OCC1CC1,8.15
CHEMBL5901599,Cc1cc(=O)cc(C)n1CC(=O)c1ccc(OC(F)F)c(OCC2CC2)c1,8.54
CHEMBL3313945,CCc1nc(Nc2ccc(CC#N)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL3315272,CCc1nc(Nc2ccc(-c3nnn[nH]3)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL3315273,CCc1nc(Nc2ccc(Cc3nnn[nH]3)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL6016764,CC(Oc1ccc(Nc2cc(-c3cccc(Cl)c3)nc3c2CCC3)cc1)C(N)=O,
CHEMBL5998107,CC(C)(CO)c1ccc(Cc2cc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL5856835,Cc1nc(Nc2ccc(F)cc2)nc(-c2ccc(Cl)s2)n1,
CHEMBL3315263,CC(C)c1nc(Nc2ccc(C(=O)O)cc2)nc(-c2ccc(Cl)s2)n1,
CHEMBL6045410,O=C(NC1CC1)c1nc2cccnc2n1C1CCCC1,6.37
CHEMBL5844946,COc1ccc(C(=O)Cn2c(C)cc(=O)cc2C)cc1OC1CC=CC1,7.94
CHEMBL4164367,Cc1cc(Cl)ccc1-c1c(C(=O)NC2CC2)nn2c1OCC(F)C2,7.25
CHEMBL6029463,COc1ccc(/C=C(\C(N)=O)n2c(C)cc(=O)cc2C)cc1OCC1CC1,5.44
CHEMBL5848024,O=C(c1nc2cccnn2c1-c1ccc2c(c1)OCCO2)N1CCC1,7.22
CHEMBL5769908,O=C(c1nc2cccnn2c1-c1ccnc(C(F)(F)F)c1)N1CCC1,6.57
CHEMBL5792296,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ncccn4)cnc32)ccc1OC,8.35
CHEMBL5976659,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccccc4C#N)cnc32)ccc1OC,9.63
CHEMBL6020191,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4c(C)ncnc4C)cnc32)ccc1OC,8.29
CHEMBL6065501,O=C(c1nc2cccnn2c1-c1ccc(Cl)cc1)N1CCC1,7.45
CHEMBL5959101,COc1ncc(-c2c(C(=O)NC3CC3)nc3cccnn23)cn1,6.42
CHEMBL5866804,O=C(c1nc2cccnn2c1-c1cncc(Cl)c1)N1CCC1,6.6
CHEMBL5811282,N#Cc1ccc(-c2c(C(=O)NC3CC3)nc3cccnn23)cn1,7.05
CHEMBL5749153,Cc1ccc(C#N)cc1-c1c(C(=O)NC2CC2)nc2cccnn12,6.46
CHEMBL5761558,CCOc1cc(C(CS(C)(=O)=O)n2c(=O)oc3cc(Br)cnc32)ccc1OC,7.13
CHEMBL5770186,N#CCc1ccc(Nc2nc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL5825919,O=C(O)c1ccc(CNc2nc(-c3ccc(Cl)cc3)nc(C3CC3)n2)cc1,
CHEMBL4784887,CCOc1cc([C@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(=O)OCCOCCOCCOCCOC)c3C2=O)ccc1OC,8.52
CHEMBL4865972,CCOC(=O)c1cccc2nc(Oc3ccc4c(c3)COB4O)ccc12,7.76
CHEMBL5787528,CC#CC(=O)OC(Cn1c(C)cc(=O)cc1C)c1ccc(OC)c(OCC2CC2)c1,7.64
CHEMBL5941374,O=C(O)Cc1ccc(Nc2ccnc(-c3cccc(Cl)c3)c2)cc1,
CHEMBL5807697,COc1ccc(/C=C/n2c(C)cc(=O)cc2C)cc1O[C@H]1CC[S@@+]([O-])C1,7.09
CHEMBL6008829,CCc1c(Nc2ccc(CC(=O)O)cc2)cc(-c2cccc(Cl)c2)nc1C,
CHEMBL3315275,CCc1nc(Nc2ccc(C(C)C(=O)O)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL4564798,CCc1nc(Nc2ccc(C(N)=O)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL5919904,COc1ccc(/C=C/n2c(C)cc(=O)cc2C)cc1OCC1CC1,8.29
CHEMBL5959530,COc1ccc(/C=C/n2c(C)cc(=O)cc2C)cc1OC1CC=CC1,7.96
CHEMBL5795577,COc1ccc(/C=C/n2c(C)cc(=O)cc2C)cc1OC[S+](C)[O-],6.54
CHEMBL5934281,CCc1nc(NC2CCN(CC(=O)O)CC2)nc(-c2cccc(Cl)c2)n1,
CHEMBL5990011,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)n(CC(F)(F)F)c3cc(Cl)cnc32)ccc1OC,7.7
CHEMBL5857997,Clc1cccc(-c2nc3c(c(Nc4ccc(-c5nnn[nH]5)cc4)n2)CCC3)c1,
CHEMBL5784329,COC(=O)Cc1ccc(Nc2cc(-c3cccc(Cl)c3)nc3c2CCC3)cn1,
CHEMBL5979128,O=C(NC1CC1)c1nn2c(c1-c1ccc(Cl)cc1)OCCC2,6.48
CHEMBL6019860,O=C(c1ccc2c(c1)N(c1ncc(-c3cc(C(F)(F)F)ccn3)cn1)CC21CC1)N1CCOCC1,
CHEMBL5746738,CN(CCO)C(=O)c1ccc2c(c1)N(c1ncc(-c3cccc(C(N)=O)c3)cn1)CC21CC1,
CHEMBL5791816,NC(=O)c1ccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)cc1,
CHEMBL5966090,CN(CC1OCCO1)C(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,6.26
CHEMBL5852534,CN(Cc1ccco1)C(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,6.26
CHEMBL5876009,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1)N1CCN(CCO)CC1,
CHEMBL5745100,CN(CCO)C(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,
CHEMBL5825325,CN(C)C(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,
CHEMBL6028144,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC34CCN(CC3)CC4)c3ccccc3)s2)cc1OCC1CC1,
CHEMBL4440664,OCCc1ccc(Nc2cc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL4434783,CCc1nc(Nc2ccc(CO)cc2)nc(-c2cccc(Cl)c2)n1,
CHEMBL6014820,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OC[C@@H]3CCCN3C)c3ccccc3)s2)cc1OC,8.26
CHEMBL6014820,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OC[C@@H]3CCCN3C)c3ccccc3)s2)cc1OC,8.26
CHEMBL5815512,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)OCC3CCN(C)CC3)c3ccccc3)s2)cc1OC,8.26
CHEMBL5850090,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2csc(CNC(C(=O)OCC3CCN(C)CC3)c3ccccc3)c2)cc1OC,
CHEMBL5880600,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC3(C(=O)OCC4CCN(C)CC4)CCc4ccccc43)s2)cc1OC,
CHEMBL5973816,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)OC[C@@H]3CCN(C)C3)c3ccccc3)s2)cc1OC,8.26
CHEMBL5769236,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)OCC34CCN(CC3)CC4)c3ccccc3)s2)cc1OC,8.26
CHEMBL5798407,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3ccccc3OC)s2)cc1OC,
CHEMBL3315250,O=C(O)Cc1ccc(Nc2nc(-c3ccc(Cl)s3)nc(C3CC3)n2)cc1,
CHEMBL5782703,COc1ccc(/C=C/n2c(C)cc(=O)cc2C)cc1OC1CCS(=O)(=O)C1,8.94
CHEMBL4784226,N#C/N=C1/SCCN1C(=O)c1coc(-c2ccccc2)n1,4.15
CHEMBL4794303,N#C/N=C1/SCCN1C(=O)c1coc(-c2ccccc2Cl)n1,4.39
CHEMBL4780773,COc1ccc(-c2nc(C(=O)N3CCS/C3=N/C#N)co2)cc1,5.85
CHEMBL4793236,COc1ccc(-c2ccc(CN3CCS/C3=N/C#N)o2)cc1,4.43
CHEMBL4856809,COC(=O)c1cccc2cc(Oc3ccc4c(c3)COB4O)ccc12,7.66
CHEMBL4867510,COC(=O)c1cc(Oc2ccc3c(c2)COB3O)nc2ccccc12,8.08
CHEMBL6016240,COc1ccc(-c2c(C(=O)N3CCC3)nc3cccnn23)cc1F,6.7
CHEMBL5740689,Cc1ccc(-c2c(C(=O)N[C@@H]3C[C@@H]3F)nc3cccnn23)cc1Cl,8.55
CHEMBL5945911,CN(CCO)C(=O)c1ccc2c(c1)N(c1ncc(-c3cnn(C)c3)cn1)CC21CC1,
CHEMBL5834673,CC(=O)N[C@@H]1CCN(C(=O)c2ccc3c(c2)N(c2ncc(-c4ccccc4)cn2)CC32CC2)C1,5.26
CHEMBL5969544,O=C(c1ccc2c(c1)N(c1ncc(-c3c(F)cccc3F)cn1)CC21CC1)N1CCOCC1,
CHEMBL5800767,CN1CCN(C(=O)c2ccc3c(c2)N(c2ncc(-c4ccccc4F)cn2)CC32CC2)CC1=O,
CHEMBL5890049,N[C@@H]1CCN(C(=O)c2ccc3c(c2)N(c2ncc(-c4ccccc4F)cn2)CC32CC2)C1,
CHEMBL5870626,COc1cccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL5920057,O=C(c1ccc2c(c1)N(c1ncc(-c3ccccc3)cn1)CC21CC1)N1CCNCC1,
CHEMBL6003915,Cc1ccc(F)c(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL6051746,COc1ccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c(F)c1,
CHEMBL5940737,O=C(c1ccc2c(c1)N(c1ncc(-c3cccc(F)n3)cn1)CC21CC1)N1CCOCC1,
CHEMBL5890389,NC(=O)c1ccc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)o1,
CHEMBL5892390,NC(=O)c1ccnc(-c2cnc(N3CC4(CC4)c4ccc(C(=O)N5CCOCC5)cc43)nc2)c1,
CHEMBL5977940,Cn1cc(NC(=O)c2nc3cccnn3c2-c2ccc(Cl)c(F)c2)cn1,
CHEMBL5772294,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3cccc(O)c3)s2)cc1OC,
CHEMBL5917173,O=C(NC1CC1)c1nc2cccnn2c1-c1cnc2ccnn2c1,6.44
CHEMBL5903547,O=C(c1nc2cccnn2c1-c1ccc2c(c1)OC(F)(F)O2)N1CCC1,8.11
CHEMBL5834357,OCCCc1cccc(-c2cc(-c3cccc(Cl)c3)nc3c2CCC3)c1,
CHEMBL4520584,O=C(O)Cc1ccc(Nc2cc(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL5819228,N#Cc1cc(F)c(-c2c(C(=O)NC3CC3)nc3cccnn23)cc1F,7.68
CHEMBL5831602,CCNC(=O)c1nc2cccnn2c1-c1ccc(Cl)cc1C,6.51
CHEMBL5921725,Cc1cc(C#N)c(F)cc1-c1c(C(=O)NC(C)C)nc2cccnn12,7.44
CHEMBL5901543,O=C(Nc1ncccn1)c1nc2cccnn2c1-c1ccc(Cl)cc1,6.07
CHEMBL5970948,O=C(O)Cc1ccc(Nc2cc(C3CC3)nc(-c3cccc(Cl)c3)n2)nc1,
CHEMBL4209111,NC(=O)Cc1ccc(Nc2cc(C(F)(F)F)nc(-c3cccc(Cl)c3)n2)cc1,
CHEMBL5968356,CCc1cc(Nc2ccc(CCO)cc2)nc(C2CCCC2)n1,
CHEMBL5787344,CCc1cc(Cc2ccc(CCO)cc2)nc(C2CCCC2)n1,
CHEMBL5826351,N#CCc1ccc(Nc2c(Cl)c(-c3cccc(Cl)c3)nc3c2CCC3)cc1,
CHEMBL5947855,CC(C)Oc1cc(Nc2ccc(CC(N)=O)cc2)c2c(n1)CCC2,
CHEMBL6039515,O=S1(=O)CCCc2nc(-c3ccccc3)nc(Nc3ccc(CCO)cc3)c21,
CHEMBL3644504,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n([C@H]3CCN(S(C)(=O)=O)C3)c12,7.1
CHEMBL5996092,CCCNC(=O)c1nc2cccnn2c1-c1cncc(Cl)c1,6.49
CHEMBL5910990,Cc1cc(-c2c(C(=O)N3CCC3)nc3cccnn23)ccc1Cl,7.37
CHEMBL5803249,Cc1cc(C#N)c(F)cc1-c1c(C(=O)NC2CC2)nn2c1OC[C@@H](F)C2,7.97
CHEMBL4168265,O=C(NC1CC1)c1nn2c(c1-c1cc(F)c(Cl)cc1F)OC[C@@H](F)C2,8.19
CHEMBL5896009,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4nnccc4C)cnc32)ccc1OC,7.66
CHEMBL5913986,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)n(Cc3nccc(C)n3)c3cc(Br)cnc32)ccc1OC,8.16
CHEMBL5917818,CCOc1cc(CC(CS(C)(=O)=O)n2c(=O)[nH]c3cc(CC=C(C)C)cnc32)ccc1OC,8.55
CHEMBL5849094,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccccc4)cnc32)ccc1OC,8.59
CHEMBL5888025,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccc(F)cc4)cnc32)ccc1OC,8.41
CHEMBL6057586,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(C)cnc32)ccc1OC,7.18
CHEMBL6042565,CCOc1cc([C@@H](CS(C)(=O)=O)n2c(=O)[nH]c3cc(-c4ccccc4OCC)cnc32)ccc1OC,9.06
CHEMBL5861341,CCCOc1cc(C(=O)Cn2c(C)cc(=O)cc2C)ccc1OC,8.31
CHEMBL6017640,C=CCOc1cc(C(=O)Cn2c(C)cc(=O)cc2C)ccc1OC,7.41
CHEMBL3315266,O=C(O)c1ccc(Nc2nc(-c3ccc(Cl)cc3)nc(C3CC3)n2)cc1,
